"No.","Time","Source","Destination","Protocol","Length","Info"
"14754","0.409712","143.141.206.108","10.10.10.10","TCP","60","48459  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14755","0.409712","32.81.85.215","10.10.10.10","TCP","60","12008  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14756","0.409713","67.220.36.30","10.10.10.10","TCP","60","32059  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14757","0.409713","92.108.237.217","10.10.10.10","TCP","60","1876  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14758","0.409714","26.76.171.104","10.10.10.10","TCP","60","41946  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14759","0.409715","219.14.218.160","10.10.10.10","TCP","60","40545  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14760","0.409791","190.137.53.9","10.10.10.10","TCP","60","27969  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14761","0.409792","223.215.248.85","10.10.10.10","TCP","60","50187  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14762","0.409793","183.230.227.178","10.10.10.10","TCP","60","7397  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14763","0.409794","101.230.62.183","10.10.10.10","TCP","60","59080  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14764","0.409794","117.13.80.45","10.10.10.10","TCP","60","40502  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14765","0.409795","11.149.64.231","10.10.10.10","TCP","60","35993  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14766","0.409796","97.174.29.179","10.10.10.10","TCP","60","8465  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14767","0.409879","181.142.25.197","10.10.10.10","TCP","60","39171  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14768","0.409879","44.65.240.48","10.10.10.10","TCP","60","36047  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14769","0.409880","53.176.237.179","10.10.10.10","TCP","60","30461  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14770","0.409880","44.125.217.163","10.10.10.10","TCP","60","32928  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14771","0.409881","106.58.107.157","10.10.10.10","TCP","60","23589  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14772","0.409882","184.127.55.93","10.10.10.10","TCP","60","23987  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14773","0.409882","212.142.53.137","10.10.10.10","TCP","60","38431  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14774","0.409883","33.71.47.127","10.10.10.10","TCP","60","13769  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14775","0.410009","145.7.96.151","10.10.10.10","TCP","60","47372  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14776","0.410010","35.234.162.82","10.10.10.10","TCP","60","24918  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14777","0.410010","37.33.105.239","10.10.10.10","TCP","60","53140  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14778","0.410011","128.35.174.156","10.10.10.10","TCP","60","26102  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14779","0.410012","89.132.242.37","10.10.10.10","TCP","60","58266  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14780","0.410012","212.91.59.202","10.10.10.10","TCP","60","50394  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14781","0.410013","200.131.214.108","10.10.10.10","TCP","60","8276  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14782","0.410013","171.208.251.38","10.10.10.10","TCP","60","22214  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14783","0.410106","166.57.25.61","10.10.10.10","TCP","60","29164  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14784","0.410107","131.95.177.30","10.10.10.10","TCP","60","24909  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14785","0.410107","29.48.145.221","10.10.10.10","TCP","60","36253  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14786","0.410108","42.26.169.25","10.10.10.10","TCP","60","63245  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14787","0.410108","12.227.168.172","10.10.10.10","TCP","60","730  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14788","0.410109","158.195.6.187","10.10.10.10","TCP","60","34563  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14789","0.410110","135.185.7.196","10.10.10.10","TCP","60","62631  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14790","0.410211","99.142.238.169","10.10.10.10","TCP","60","16795  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14791","0.410270","191.165.41.204","10.10.10.10","TCP","60","7097  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14792","0.410274","102.117.186.25","10.10.10.10","TCP","60","2680  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14793","0.410332","206.180.183.184","10.10.10.10","TCP","60","50218  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14794","0.410333","26.23.168.10","10.10.10.10","TCP","60","1853  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14795","0.410334","91.201.236.27","10.10.10.10","TCP","60","61382  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14796","0.410334","38.136.144.214","10.10.10.10","TCP","60","15269  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14797","0.410335","158.237.201.174","10.10.10.10","TCP","60","29653  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14798","0.410335","180.182.152.63","10.10.10.10","TCP","60","19229  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14799","0.410336","191.33.209.99","10.10.10.10","TCP","60","8841  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14800","0.410407","29.144.218.93","10.10.10.10","TCP","60","57594  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14801","0.410408","120.33.225.64","10.10.10.10","TCP","60","52734  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14802","0.410408","87.88.86.234","10.10.10.10","TCP","60","53162  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14803","0.410409","55.196.208.58","10.10.10.10","TCP","60","30575  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14804","0.410409","215.226.172.84","10.10.10.10","TCP","60","60516  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14805","0.410411","8.59.93.160","10.10.10.10","TCP","60","44827  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14806","0.410411","71.212.74.234","10.10.10.10","TCP","60","54378  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14807","0.410484","53.73.139.119","10.10.10.10","TCP","60","51241  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14808","0.410484","104.25.242.111","10.10.10.10","TCP","60","46234  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14809","0.410485","53.114.72.129","10.10.10.10","TCP","60","46330  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14810","0.410485","61.20.147.255","10.10.10.10","TCP","60","11585  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14811","0.410486","83.241.189.2","10.10.10.10","TCP","60","9635  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14812","0.410487","189.48.214.187","10.10.10.10","TCP","60","46271  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14813","0.410487","85.60.147.171","10.10.10.10","TCP","60","48078  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14814","0.410623","194.97.212.248","10.10.10.10","TCP","60","31511  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14815","0.410624","7.146.250.25","10.10.10.10","TCP","60","44761  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14816","0.410625","217.222.164.240","10.10.10.10","TCP","60","119  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14817","0.410625","110.243.113.135","10.10.10.10","TCP","60","53758  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14818","0.410626","139.126.244.2","10.10.10.10","TCP","60","42821  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14819","0.410626","49.123.140.184","10.10.10.10","TCP","60","6862  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14820","0.410627","70.208.180.207","10.10.10.10","TCP","60","5  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14821","0.410628","94.79.75.211","10.10.10.10","TCP","60","55392  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14822","0.410710","126.9.51.15","10.10.10.10","TCP","60","39675  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14823","0.410711","47.177.245.222","10.10.10.10","TCP","60","13832  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14824","0.410711","33.146.99.152","10.10.10.10","TCP","60","8752  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14825","0.410712","78.247.171.80","10.10.10.10","TCP","60","45081  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14826","0.410712","78.89.111.182","10.10.10.10","TCP","60","52136  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14827","0.410713","65.250.51.133","10.10.10.10","TCP","60","53223  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14828","0.410714","223.190.116.211","10.10.10.10","TCP","60","8488  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14829","0.410714","117.209.2.3","10.10.10.10","TCP","60","792  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14830","0.410791","81.11.167.68","10.10.10.10","TCP","60","63978  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14831","0.410792","108.95.151.161","10.10.10.10","TCP","60","27880  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14832","0.410793","34.129.223.89","10.10.10.10","TCP","60","64264  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14833","0.410793","144.82.212.134","10.10.10.10","TCP","60","20011  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14834","0.410794","85.70.63.252","10.10.10.10","TCP","60","43171  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14835","0.410794","76.107.57.111","10.10.10.10","TCP","60","57492  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14836","0.410795","75.231.233.153","10.10.10.10","TCP","60","38716  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14837","0.410796","83.16.156.19","10.10.10.10","TCP","60","29970  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14838","0.410870","38.249.163.61","10.10.10.10","TCP","60","58638  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14839","0.410870","168.55.150.11","10.10.10.10","TCP","60","1667  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14840","0.410871","83.61.199.226","10.10.10.10","TCP","60","52203  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14841","0.410872","165.28.185.5","10.10.10.10","TCP","60","61642  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14842","0.410873","36.146.174.217","10.10.10.10","TCP","60","19642  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14843","0.410873","79.223.176.36","10.10.10.10","TCP","60","12293  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14844","0.410874","122.84.75.182","10.10.10.10","TCP","60","51670  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14845","0.410947","21.48.154.164","10.10.10.10","TCP","60","51976  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14846","0.410948","126.186.168.85","10.10.10.10","TCP","60","43696  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14847","0.410948","172.145.63.130","10.10.10.10","TCP","60","21056  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14848","0.410949","158.255.150.107","10.10.10.10","TCP","60","54160  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14849","0.410950","193.92.198.234","10.10.10.10","TCP","60","49915  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14850","0.410950","95.8.111.174","10.10.10.10","TCP","60","36430  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14851","0.410951","195.47.245.234","10.10.10.10","TCP","60","16314  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14852","0.410951","107.235.108.96","10.10.10.10","TCP","60","37772  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14853","0.411030","70.156.245.213","10.10.10.10","TCP","60","21986  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14854","0.411031","206.124.31.12","10.10.10.10","TCP","60","25031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14855","0.411031","70.65.59.20","10.10.10.10","TCP","60","46883  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14856","0.411032","93.73.54.128","10.10.10.10","TCP","60","52339  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14857","0.411032","86.88.5.203","10.10.10.10","TCP","60","4586  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14858","0.411124","144.218.171.46","10.10.10.10","TCP","60","641  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14859","0.411125","30.81.86.80","10.10.10.10","TCP","60","41418  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14860","0.411126","219.52.184.229","10.10.10.10","TCP","60","32292  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14861","0.411126","203.237.84.24","10.10.10.10","TCP","60","53809  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14862","0.411127","181.8.114.33","10.10.10.10","TCP","60","12675  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14863","0.411128","87.198.91.232","10.10.10.10","TCP","60","65221  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14864","0.411129","104.19.108.103","10.10.10.10","TCP","60","31303  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14865","0.411201","108.36.173.207","10.10.10.10","TCP","60","852  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14866","0.411202","95.173.15.116","10.10.10.10","TCP","60","45136  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14867","0.411202","194.195.66.134","10.10.10.10","TCP","60","36132  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14868","0.411203","3.141.146.228","10.10.10.10","TCP","60","4592  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14869","0.411204","21.224.188.232","10.10.10.10","TCP","60","42641  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14870","0.411204","70.23.244.109","10.10.10.10","TCP","60","11831  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14871","0.411205","55.82.204.137","10.10.10.10","TCP","60","6490  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14872","0.411206","123.73.231.155","10.10.10.10","TCP","60","44256  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14873","0.411293","213.215.185.48","10.10.10.10","TCP","60","43391  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14874","0.411294","6.219.49.113","10.10.10.10","TCP","60","49399  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14875","0.411294","112.52.110.164","10.10.10.10","TCP","60","58487  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14876","0.411295","81.250.128.219","10.10.10.10","TCP","60","52427  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14877","0.411295","86.81.249.6","10.10.10.10","TCP","60","17753  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14878","0.411296","6.204.226.78","10.10.10.10","TCP","60","47321  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14879","0.411297","17.185.26.54","10.10.10.10","TCP","60","12049  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14880","0.411297","124.205.78.142","10.10.10.10","TCP","60","42392  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14881","0.411377","100.45.55.221","10.10.10.10","TCP","60","31261  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14882","0.411378","194.183.215.128","10.10.10.10","TCP","60","7445  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14883","0.411379","78.216.169.24","10.10.10.10","TCP","60","64763  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14884","0.411379","39.163.3.87","10.10.10.10","TCP","60","57777  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14885","0.411380","39.6.26.118","10.10.10.10","TCP","60","5338  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14886","0.411381","149.35.177.234","10.10.10.10","TCP","60","5554  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14887","0.411381","156.212.112.237","10.10.10.10","TCP","60","32201  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14888","0.411382","80.4.115.76","10.10.10.10","TCP","60","20741  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14889","0.411459","95.117.87.187","10.10.10.10","TCP","60","15113  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14890","0.411459","34.158.191.156","10.10.10.10","TCP","60","30174  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14891","0.411460","158.150.154.59","10.10.10.10","TCP","60","9813  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14892","0.411460","100.35.248.236","10.10.10.10","TCP","60","34643  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14893","0.411461","196.25.47.189","10.10.10.10","TCP","60","63818  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14894","0.411462","89.240.18.102","10.10.10.10","TCP","60","52357  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14895","0.411462","182.222.227.210","10.10.10.10","TCP","60","26709  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14896","0.411463","195.138.69.255","10.10.10.10","TCP","60","58523  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14897","0.411541","38.48.147.226","10.10.10.10","TCP","60","12288  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14898","0.411541","199.208.105.173","10.10.10.10","TCP","60","1653  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14899","0.411542","75.57.183.222","10.10.10.10","TCP","60","54591  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14900","0.411542","165.104.1.124","10.10.10.10","TCP","60","37063  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14901","0.411543","67.140.77.186","10.10.10.10","TCP","60","47810  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14902","0.411544","70.254.150.123","10.10.10.10","TCP","60","37307  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14903","0.411544","166.142.5.69","10.10.10.10","TCP","60","25472  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14904","0.411545","1.228.68.224","10.10.10.10","TCP","60","59948  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14905","0.411624","114.56.200.180","10.10.10.10","TCP","60","14878  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14906","0.411624","105.155.99.220","10.10.10.10","TCP","60","54099  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14907","0.411625","182.102.44.121","10.10.10.10","TCP","60","16370  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14908","0.411626","190.131.33.114","10.10.10.10","TCP","60","25462  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14909","0.411627","112.11.98.95","10.10.10.10","TCP","60","64568  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14910","0.411627","52.169.47.25","10.10.10.10","TCP","60","47826  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14911","0.411628","125.118.80.234","10.10.10.10","TCP","60","60237  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14912","0.411703","113.94.198.196","10.10.10.10","TCP","60","20148  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14913","0.411703","69.14.105.190","10.10.10.10","TCP","60","19178  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14914","0.411704","174.79.193.10","10.10.10.10","TCP","60","63801  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14915","0.411705","192.47.169.73","10.10.10.10","TCP","60","11632  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14916","0.411705","64.21.177.248","10.10.10.10","TCP","60","3420  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14917","0.411706","159.171.54.56","10.10.10.10","TCP","60","24687  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14918","0.411706","170.190.9.90","10.10.10.10","TCP","60","31462  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14919","0.411707","217.185.29.152","10.10.10.10","TCP","60","58825  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14920","0.411791","183.46.167.31","10.10.10.10","TCP","60","61972  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14921","0.411792","93.164.65.141","10.10.10.10","TCP","60","48790  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14922","0.411793","152.96.156.247","10.10.10.10","TCP","60","56396  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14923","0.411793","162.121.186.64","10.10.10.10","TCP","60","4233  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14924","0.411794","55.190.248.128","10.10.10.10","TCP","60","13908  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14925","0.411794","212.127.110.15","10.10.10.10","TCP","60","28604  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14926","0.411795","104.237.18.1","10.10.10.10","TCP","60","56871  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14927","0.411795","145.200.37.161","10.10.10.10","TCP","60","34033  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14928","0.411873","54.238.94.138","10.10.10.10","TCP","60","36930  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14929","0.411874","18.134.15.210","10.10.10.10","TCP","60","60698  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14930","0.411874","203.220.55.112","10.10.10.10","TCP","60","37104  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14931","0.411875","62.57.239.27","10.10.10.10","TCP","60","59389  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14932","0.411876","88.69.162.21","10.10.10.10","TCP","60","55755  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14933","0.411876","163.32.25.248","10.10.10.10","TCP","60","42353  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14934","0.411877","12.190.24.63","10.10.10.10","TCP","60","53907  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14935","0.411877","214.19.44.166","10.10.10.10","TCP","60","39644  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14936","0.411953","49.229.159.105","10.10.10.10","TCP","60","32766  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14937","0.411953","7.123.82.44","10.10.10.10","TCP","60","12808  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14938","0.411954","116.58.35.209","10.10.10.10","TCP","60","32281  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14939","0.411954","211.19.235.219","10.10.10.10","TCP","60","10476  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14940","0.411955","1.164.19.71","10.10.10.10","TCP","60","12942  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14941","0.411956","180.196.90.106","10.10.10.10","TCP","60","7765  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14942","0.411956","182.144.149.217","10.10.10.10","TCP","60","49852  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14943","0.411957","173.135.114.23","10.10.10.10","TCP","60","27754  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14944","0.412035","122.64.152.231","10.10.10.10","TCP","60","42291  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14945","0.412035","86.102.153.215","10.10.10.10","TCP","60","7825  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14946","0.412036","198.214.226.54","10.10.10.10","TCP","60","28699  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14947","0.412037","181.63.14.48","10.10.10.10","TCP","60","53512  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14948","0.412131","191.125.27.55","10.10.10.10","TCP","60","6623  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14949","0.412132","207.138.255.67","10.10.10.10","TCP","60","2310  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14950","0.412132","216.200.179.249","10.10.10.10","TCP","60","43927  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14951","0.412133","37.109.238.33","10.10.10.10","TCP","60","1307  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14952","0.412133","137.250.138.9","10.10.10.10","TCP","60","40832  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14953","0.412134","2.244.122.102","10.10.10.10","TCP","60","24771  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14954","0.412135","55.57.77.253","10.10.10.10","TCP","60","44046  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14955","0.412135","31.126.224.195","10.10.10.10","TCP","60","36086  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14956","0.412214","207.30.73.171","10.10.10.10","TCP","60","39386  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14957","0.412215","116.9.109.207","10.10.10.10","TCP","60","19025  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14958","0.412215","123.109.63.152","10.10.10.10","TCP","60","60035  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14959","0.412216","157.125.62.44","10.10.10.10","TCP","60","17575  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14960","0.412217","187.69.94.6","10.10.10.10","TCP","60","58031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14961","0.412217","153.142.199.125","10.10.10.10","TCP","60","64573  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14962","0.412218","214.76.63.190","10.10.10.10","TCP","60","8694  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14963","0.412329","186.161.135.196","10.10.10.10","TCP","60","20685  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14964","0.412330","124.142.50.88","10.10.10.10","TCP","60","46785  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14965","0.412330","85.202.197.24","10.10.10.10","TCP","60","54940  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14966","0.412331","64.113.119.91","10.10.10.10","TCP","60","56886  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14967","0.412331","121.229.55.159","10.10.10.10","TCP","60","57077  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14968","0.412332","190.118.186.104","10.10.10.10","TCP","60","8266  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14969","0.412333","45.170.21.9","10.10.10.10","TCP","60","29847  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14970","0.412333","180.56.17.167","10.10.10.10","TCP","60","1258  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14971","0.412411","41.36.136.213","10.10.10.10","TCP","60","49930  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14972","0.412411","119.71.103.21","10.10.10.10","TCP","60","64591  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14973","0.412412","168.241.239.187","10.10.10.10","TCP","60","53453  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14974","0.412413","44.202.30.158","10.10.10.10","TCP","60","33877  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14975","0.412413","17.13.81.113","10.10.10.10","TCP","60","63130  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14976","0.412414","103.97.212.139","10.10.10.10","TCP","60","48041  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14977","0.412415","189.105.223.106","10.10.10.10","TCP","60","49302  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14978","0.412486","132.239.86.136","10.10.10.10","TCP","60","22729  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14979","0.412487","60.152.172.67","10.10.10.10","TCP","60","40416  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14980","0.412487","70.45.169.172","10.10.10.10","TCP","60","13918  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14981","0.412488","46.248.84.153","10.10.10.10","TCP","60","9155  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14982","0.412488","223.126.92.59","10.10.10.10","TCP","60","39781  >  25565 [SYN] Seq=0 Win=0 Len=0"
